step,loss,lr,s1,s2,intrinsic_progress
71,8.560251235961914,0.0009999905354909986,0.07099977440635807,2.2178134863776066e-07,0.00380714806512329
72,8.536691665649414,0.0009999902631459053,0.07199976466950397,2.3129642138382387e-07,0.0038607695171252146
73,8.492887496948242,0.0009999899869378175,0.07299975465644179,2.410781871450096e-07,0.003914390954316317
74,8.467118263244629,0.000999989706866737,0.07399974436330853,2.511302422209108e-07,0.003968012376489456
75,8.421021461486816,0.0009999894229326663,0.0749997337862412,2.6145617931243554e-07,0.004021633783437489
76,8.418245315551758,0.0009999891351356082,0.0759997229213768,2.720595875249722e-07,0.004075255174953275
77,8.371170043945312,0.0009999888434755646,0.07699971176485236,2.8294405237285204e-07,0.004128876550829674
78,8.381099700927734,0.0009999885479525386,0.0779997003128049,2.9411315578185634e-07,0.004182497910859544
79,8.298248291015625,0.0009999882485665324,0.07899968856137143,3.055704760936722e-07,0.004236119254835747
80,8.288761138916016,0.0009999879453175486,0.07999967650668899,3.1731958806904285e-07,0.004289740582551141
81,8.24997615814209,0.0009999876382055899,0.08099966414489458,3.293640628911319e-07,0.004343361893798585
82,8.209599494934082,0.000999987327230659,0.08199965147212523,3.417074681693178e-07,0.004396983188370939
83,8.165929794311523,0.0009999870123927582,0.082999638484518,3.543533679429842e-07,0.004450604466061063
84,8.132308006286621,0.0009999866936918906,0.08399962517820989,3.673053226844397e-07,0.004504225726661818
85,8.127710342407227,0.0009999863711280589,0.08499961154933794,3.805668893029185e-07,0.004557846969966063
86,8.122876167297363,0.0009999860447012655,0.0859995975940392,3.9414162114814353e-07,0.004611468195766659
87,8.061553955078125,0.0009999857144115136,0.08699958330845071,4.0803306801345215e-07,0.004665089403856466
88,8.050848960876465,0.0009999853802588059,0.08799956868870952,4.222447761395695e-07,0.004718710594028346
89,7.992380142211914,0.0009999850422431453,0.08899955373095267,4.367802882181611e-07,0.004772331766075159
90,7.962821960449219,0.0009999847003645348,0.08999953843131721,4.516431433951649e-07,0.004825952919789766
91,7.9043450355529785,0.000999984354622977,0.09099952278594019,4.66836877274771e-07,0.004879574054965028
92,7.912589073181152,0.000999984005018475,0.09199950679095867,4.823650219225294e-07,0.004933195171393807
93,7.894604206085205,0.0009999836515510322,0.0929994904425097,4.982311058684553e-07,0.004986816268868963
94,7.822847843170166,0.000999983294220651,0.09399947373673036,5.144386541116483e-07,0.005040437347183359
95,7.815755367279053,0.0009999829330273348,0.09499945666975769,5.309911881227398e-07,0.005094058406129857
96,7.822268962860107,0.0009999825679710868,0.09599943923772877,5.478922258478547e-07,0.005147679445501317
97,7.77968692779541,0.00099998219905191,0.09699942143678068,5.65145281712136e-07,0.005201300465090603
98,7.698158264160156,0.0009999818262698074,0.0979994032630505,5.827538666230487e-07,0.005254921464690577
99,7.699119567871094,0.0009999814496247825,0.09899938471267528,6.007214879738982e-07,0.0053085424440941
100,7.64604377746582,0.0009999810691168386,0.09999936578179211,6.190516496473436e-07,0.005362163403094037
101,7.64475154876709,0.0009999806847459786,0.10099934646653809,6.377478520191258e-07,0.0054157843414832495
102,7.613716125488281,0.000999980296512206,0.10199932676305029,6.568135919611404e-07,0.005469405259054601
103,7.597434043884277,0.000999979904415524,0.10299930666746582,6.762523628451585e-07,0.005523026155600954
104,7.602624893188477,0.0009999795084559362,0.10399928617592176,6.960676545461101e-07,0.005576647030915173
105,7.563435077667236,0.0009999791086334458,0.10499926528455521,7.162629534457975e-07,0.00563026788479012
106,7.499444961547852,0.0009999787049480564,0.10599924398950326,7.368417424359549e-07,0.0056838887170186595
107,7.4468865394592285,0.0009999782973997714,0.10699922228690303,7.578075009221724e-07,0.005737509527393656
108,7.470533847808838,0.000999977885988594,0.10799920017289164,7.791637048271648e-07,0.005791130315707972
109,7.423463821411133,0.0009999774707145283,0.10899917764360616,8.00913826594038e-07,0.0058447510817544734
110,7.44340705871582,0.0009999770515775773,0.10999915469518373,8.230613351902022e-07,0.005898371825326024
111,7.359475135803223,0.000999976628577745,0.11099913132376148,8.456096961099804e-07,0.005951992546215488
112,7.332136631011963,0.0009999762017150352,0.11199910752547651,8.685623713787313e-07,0.006005613244215732
113,7.350100040435791,0.0009999757709894508,0.11299908329646596,8.919228195565363e-07,0.006059233919119619
114,7.302102088928223,0.0009999753364009962,0.11399905863286695,9.156944957407962e-07,0.006112854570720015
115,7.270472049713135,0.000999974897949675,0.11499903353081663,9.398808515701284e-07,0.006166475198809786
116,7.283577919006348,0.0009999744556354905,0.11599900798645212,9.644853352280423e-07,0.006220095803181796
117,7.218983173370361,0.000999974009458447,0.11699898199591056,9.895113914457436e-07,0.006273716383628914
118,7.2114081382751465,0.0009999735594185483,0.11799895555532912,1.0149624615060206e-06,0.006327336939944004
119,7.1897454261779785,0.000999973105515798,0.11899892866084491,1.0408419832464756e-06,0.0063809574719199316
120,7.12546443939209,0.0009999726477502003,0.11999890130859511,1.0671533910629703e-06,0.0064345779793495645
121,7.1607489585876465,0.0009999721861217589,0.12099887349471687,1.0939001159130675e-06,0.006488198462025769
122,7.118014812469482,0.0009999717206304777,0.12199884521534735,1.1210855853194691e-06,0.006541818919741412
123,7.079243183135986,0.000999971251276361,0.12299881646662371,1.1487132233732344e-06,0.0065954393522893616
124,7.092015266418457,0.0009999707780594127,0.12399878724468312,1.1767864507372116e-06,0.006649059759462483
125,7.057407855987549,0.0009999703009796368,0.12499875754566275,1.205308684649683e-06,0.006702680141053645
126,7.048471450805664,0.0009999698200370373,0.12599872736569978,1.2342833389277898e-06,0.006756300496855716
127,6.992635250091553,0.0009999693352316184,0.1269986967009314,1.2637138239705186e-06,0.006809920826661563
128,6.9614739418029785,0.0009999688465633844,0.12799866554749478,1.2936035467621208e-06,0.0068635411302640555
129,6.934712886810303,0.0009999683540323394,0.12899863390152713,1.3239559108759599e-06,0.006917161407456061
130,6.945479393005371,0.0009999678576384876,0.1299986017591656,1.3547743164774896e-06,0.006970781658030447
131,6.895664215087891,0.0009999673573818334,0.13099856911654745,1.3860621603276613e-06,0.007024401881780084
132,6.911191940307617,0.000999966853262381,0.13199853596980982,1.4178228357863286e-06,0.007078022078497841
133,6.884030818939209,0.0009999663452801345,0.13299850231508994,1.4500597328160819e-06,0.007131642247976587
134,6.813389778137207,0.0009999658334350985,0.13399846814852504,1.4827762379847788e-06,0.007185262390009191
135,6.835975170135498,0.0009999653177272777,0.13499843346625232,1.5159757344691555e-06,0.007238882504388525
136,6.79242467880249,0.0009999647981566758,0.135998398264409,1.549661602058868e-06,0.007292502590907458
137,6.80116081237793,0.0009999642747232978,0.13699836253913228,1.5838372171590122e-06,0.007346122649358858
138,6.727845668792725,0.0009999637474271481,0.13799832628655942,1.6185059527937256e-06,0.007399742679535599
139,6.775935649871826,0.0009999632162682312,0.13899828950282764,1.6536711786097843e-06,0.007453362681230548
140,6.743564128875732,0.0009999626812465516,0.1399982521840742,1.6893362608795475e-06,0.007506982654236581
141,6.73635721206665,0.000999962142362114,0.1409982143264363,1.7255045625047648e-06,0.007560602598346566
142,6.748824119567871,0.0009999615996149228,0.14199817592605124,1.762179443019514e-06,0.007614222513353376
143,6.717217445373535,0.000999961053004983,0.14299813697905622,1.7993642585935683e-06,0.007667842399049881
144,6.700445175170898,0.000999960502532299,0.1439980974815885,1.837062362035977e-06,0.0077214622552289535
145,6.628182411193848,0.0009999599481968755,0.1449980574297854,1.8752771027984275e-06,0.007775082081683467
146,6.651533603668213,0.0009999593899987177,0.1459980168197841,1.9140118269779505e-06,0.007828701878206293
147,6.680412292480469,0.0009999588279378298,0.14699797564772193,1.9532698773211435e-06,0.007882321644590304
148,6.604321002960205,0.000999958262014217,0.14799793390973615,1.9930545932268697e-06,0.007935941380628374
149,6.605502128601074,0.000999957692227884,0.14899789160196403,2.033369310749606e-06,0.007989561086113378
150,6.611807346343994,0.000999957118578836,0.14999784872054286,2.074217362602788e-06,0.008043180760838186
151,6.539741516113281,0.0009999565410670774,0.15099780526160994,2.115602078162801e-06,0.008096800404595672
152,6.562209606170654,0.0009999559596926136,0.15199776122130254,2.157526783471015e-06,0.008150420017178714
153,6.5220513343811035,0.0009999553744554496,0.152997716595758,2.1999948012379898e-06,0.008204039598380184
154,6.491730690002441,0.00099995478535559,0.1539976713811136,2.243009450846803e-06,0.008257659147992955
155,6.446108341217041,0.00099995419239304,0.15499762557350663,2.286574048355946e-06,0.008311278665809904
156,6.502926826477051,0.0009999535955678052,0.15599757916907445,2.3306919065024287e-06,0.008364898151623907
157,6.443750858306885,0.00099995299487989,0.15699753216395435,2.3753663347059725e-06,0.008418517605227837
158,6.477550983428955,0.0009999523903292998,0.15799748455428364,2.420600639071457e-06,0.00847213702641457
159,6.4550065994262695,0.0009999517819160402,0.15899743633619967,2.466398122392236e-06,0.008525756414976984
160,6.4443182945251465,0.000999951169640116,0.15999738750583978,2.5127620841538826e-06,0.008579375770707953
161,6.391911029815674,0.0009999505535015325,0.1609973380593413,2.5596958205372805e-06,0.008632995093400356
162,6.41010856628418,0.000999949933500295,0.1619972879928416,2.6072026244217114e-06,0.008686614382847069
163,6.394725799560547,0.000999949309636409,0.162997237302478,2.6552857853883733e-06,0.008740233638840968
164,6.391539096832275,0.0009999486819098795,0.1639971859843879,2.703948589723462e-06,0.008793852861174931
165,6.378446102142334,0.0009999480503207123,0.16499713403470861,2.753194320421466e-06,0.008847472049641838
166,6.340954780578613,0.0009999474148689126,0.16599708144957753,2.803026257188459e-06,0.008901091204034563
167,6.410253047943115,0.000999946775554486,0.16699702822513202,2.8534476764453867e-06,0.008954710324145989
168,6.363731384277344,0.0009999461323774376,0.16799697435750946,2.9044618513313535e-06,0.00900832940976899
169,6.292301177978516,0.0009999454853377734,0.16899691984284723,2.9560720517066867e-06,0.009061948460696446
170,6.338449001312256,0.0009999448344354986,0.16999686467728273,3.0082815441564318e-06,0.009115567476721239
171,6.2719597816467285,0.000999944179670619,0.17099680885695334,3.061093591993195e-06,0.009169186457636244
172,6.293895244598389,0.0009999435210431402,0.17199675237799647,3.1145114552610663e-06,0.009222805403234346
173,6.297243595123291,0.0009999428585530678,0.17299669523654954,3.168538390738019e-06,0.009276424313308421
174,6.238379001617432,0.0009999421922004075,0.17399663742874993,3.2231776519398274e-06,0.00933004318765135
175,6.284657001495361,0.000999941521985165,0.1749965789507351,3.2784324891228963e-06,0.009383662026056016
176,6.249264240264893,0.000999940847907346,0.17599651979864242,3.334306149287736e-06,0.009437280828315298
177,6.254221439361572,0.0009999401699669565,0.17699645996860938,3.390801876182001e-06,0.009490899594222078
178,6.196199417114258,0.000999939488164002,0.1779963994567734,3.4479229103037434e-06,0.009544518323569241
179,6.202554225921631,0.0009999388024984888,0.1789963382592719,3.5056724889046637e-06,0.009598137016149663
180,6.205141067504883,0.0009999381129704224,0.1799962763722423,3.5640538459933546e-06,0.009651755671756227
181,6.208841323852539,0.0009999374195798088,0.18099621379182212,3.6230702123385464e-06,0.00970537429018182
182,6.2146477699279785,0.000999936722326654,0.18199615051414877,3.6827248154721288e-06,0.009758992871219322
183,6.242734432220459,0.0009999360212109639,0.18299608653535973,3.743020879692822e-06,0.009812611414661616
184,6.1201910972595215,0.0009999353162327448,0.18399602185159247,3.8039616260683258e-06,0.009866229920301586
185,6.161718845367432,0.0009999346073920024,0.18499595645898448,3.86555027243985e-06,0.009919848387932117
186,6.1435370445251465,0.000999933894688743,0.18599589035367323,3.927790033424476e-06,0.009973466817346092
187,6.125035285949707,0.0009999331781229725,0.1869958235317962,3.990684120418596e-06,0.010027085208336395
188,6.094587802886963,0.0009999324576946975,0.1879957559894909,4.0542357416007005e-06,0.010080703560695913
189,6.129079341888428,0.0009999317334039237,0.18899568772289482,4.118448101935464e-06,0.010134321874217528
190,6.0909271240234375,0.0009999310052506575,0.1899956187281455,4.183324403176091e-06,0.01018794014869413
191,6.0951104164123535,0.0009999302732349052,0.1909955490013804,4.248867843867746e-06,0.010241558383918601
192,6.120761871337891,0.000999929537356673,0.19199547853873708,4.315081619350973e-06,0.010295176579683828
193,6.099757194519043,0.0009999287976159672,0.19299540733635304,4.3819689217644734e-06,0.010348794735782698
194,6.080069065093994,0.0009999280540127942,0.19399533539036584,4.449532940048521e-06,0.0104024128520081
195,6.068994522094727,0.0009999273065471605,0.194995262696913,4.517776859947944e-06,0.010456030928152917
196,6.130399227142334,0.0009999265552190725,0.19599518925213208,4.586703864015536e-06,0.010509648964010038
197,6.054056644439697,0.0009999258000285363,0.1969951150521606,4.656317131615252e-06,0.010563266959372354
198,6.00841760635376,0.0009999250409755587,0.19799504009313618,4.726619838924958e-06,0.010616884914032749
199,6.038533687591553,0.0009999242780601462,0.19899496437119632,4.7976151589398395e-06,0.010670502827784114
200,6.015605449676514,0.0009999235112823053,0.19999488788247863,4.869306261475581e-06,0.010724120700419339
201,6.041154384613037,0.0009999227406420428,0.20099481062312066,4.941696313171328e-06,0.010777738531731309
202,6.01280403137207,0.000999921966139365,0.20199473258926004,5.014788477493083e-06,0.010831356321512919
203,5.968699932098389,0.0009999211877742785,0.20299465377703432,5.0885859147370925e-06,0.010884974069557055
204,6.006526470184326,0.0009999204055467902,0.2039945741825811,5.163091782032154e-06,0.01093859177565661
205,5.982213497161865,0.000999919619456907,0.20499449380203802,5.238309233343211e-06,0.010992209439604472
206,6.020290851593018,0.000999918829504635,0.20599441263154267,5.314241419474955e-06,0.011045827061193536
207,6.005198001861572,0.0009999180356899816,0.20699433066723266,5.390891488073901e-06,0.01109944464021669
208,5.93390417098999,0.0009999172380129534,0.20799424790524562,5.468262583632411e-06,0.011153062176466827
209,5.972768783569336,0.000999916436473557,0.2089941643417192,5.54635784749185e-06,0.01120667966973684
210,6.022134304046631,0.0009999156310717997,0.209994079972791,5.625180417844652e-06,0.01126029711981962
211,5.9076619148254395,0.0009999148218076883,0.21099399479459868,5.704733429738554e-06,0.01131391452650806
212,5.924654483795166,0.0009999140086812295,0.21199390880327992,5.785020015079305e-06,0.011367531889595056
213,5.940126895904541,0.0009999131916924309,0.21299382199497235,5.866043302633377e-06,0.011421149208873499
214,5.929469108581543,0.0009999123708412986,0.21399373436581365,5.9478064180321875e-06,0.011474766484136282
215,5.891762733459473,0.0009999115461278405,0.21499364591194148,6.030312483773714e-06,0.011528383715176303
216,5.905900955200195,0.000999910717552063,0.21599355662949354,6.113564619226933e-06,0.011582000901786455
217,5.888333797454834,0.0009999098851139736,0.21699346651460752,6.197565940634078e-06,0.011635618043759633
218,5.864561557769775,0.0009999090488135795,0.2179933755634211,6.282319561113987e-06,0.011689235140888732
219,5.901068687438965,0.0009999082086508875,0.218993283772072,6.3678285906654375e-06,0.011742852192966651
220,5.928213596343994,0.0009999073646259052,0.2199931911366979,6.45409613616962e-06,0.011796469199786283
221,5.831869602203369,0.0009999065167386398,0.22099309765343655,6.541125301393688e-06,0.011850086161140527
222,5.839134216308594,0.0009999056649890982,0.22199300331842564,6.628919186994089e-06,0.011903703076822278
223,5.84123420715332,0.0009999048093772883,0.22299290812780292,6.717480890518807e-06,0.011957319946624434
224,5.861387252807617,0.000999903949903217,0.22399281207770613,6.806813506411341e-06,0.012010936770339894
225,5.845432281494141,0.0009999030865668918,0.22499271516427302,6.896920126013155e-06,0.012064553547761557
226,5.861338138580322,0.0009999022193683202,0.22599261738364135,6.987803837567e-06,0.01211817027868232
227,5.85045051574707,0.0009999013483075094,0.22699251873194887,7.0794677262200115e-06,0.012171786962895084
228,5.885461807250977,0.0009999004733844672,0.22799241920533334,7.171914874026589e-06,0.012225403600192745
229,5.823563098907471,0.0009998995945992009,0.22899231879993254,7.265148359951704e-06,0.012279020190368207
230,5.7836012840271,0.0009998987119517182,0.22999221751188426,7.359171259873558e-06,0.012332636733214369
231,5.79588508605957,0.0009998978254420266,0.23099211533732628,7.4539866465871e-06,0.012386253228524128
232,5.8176493644714355,0.0009998969350701336,0.2319920122723964,7.5495975898068964e-06,0.012439869676090391
233,5.8093037605285645,0.000999896040836047,0.23299190831323247,7.646007156170209e-06,0.012493486075706058
234,5.799592018127441,0.0009998951427397742,0.23399180345597223,7.743218409239855e-06,0.012547102427164027
235,5.771617412567139,0.0009998942407813234,0.23499169769675354,7.841234409507284e-06,0.012600718730257204
236,5.751492977142334,0.000999893334960702,0.23599159103171424,7.940058214395864e-06,0.012654334984778491
237,5.812861442565918,0.0009998924252779175,0.23699148345699217,8.039692878263952e-06,0.012707951190520794
238,5.759824275970459,0.0009998915117329786,0.23799137496872516,8.140141452407086e-06,0.012761567347277012
239,5.707977294921875,0.0009998905943258921,0.23899126556305106,8.241406985062574e-06,0.012815183454840052
240,5.804283618927002,0.0009998896730566667,0.23999115523610773,8.34349252141081e-06,0.012868799513002816
241,5.793899059295654,0.00099988874792531,0.24099104398403304,8.446401103579418e-06,0.012922415521558211
242,5.728670597076416,0.0009998878189318298,0.24199093180296485,8.55013577064609e-06,0.01297603148029914
243,5.712175369262695,0.000999886886076234,0.2429908186890411,8.654699558641416e-06,0.013029647389018514
244,5.766719341278076,0.000999885949358531,0.24399070463839964,8.760095500551719e-06,0.013083263247509233
245,5.7928314208984375,0.0009998850087787289,0.24499058964717838,8.866326626322305e-06,0.013136879055564207
246,5.732414245605469,0.000999884064336835,0.24599047371151522,8.973395962860953e-06,0.013190494812976343
247,5.7408623695373535,0.0009998831160328583,0.24699035682754808,9.081306534039855e-06,0.013244110519538546
248,5.719565391540527,0.0009998821638668065,0.2479902389914149,9.190061360699313e-06,0.013297726175043727
249,5.677211284637451,0.0009998812078386879,0.2489901201992536,9.299663460650761e-06,0.013351341779284792
250,5.65705680847168,0.0009998802479485103,0.2499900004472021,9.4101158486798e-06,0.01340495733205465
251,5.716628074645996,0.0009998792841962826,0.25098987973139836,9.521421536548573e-06,0.01345857283314621
252,5.658312797546387,0.0009998783165820126,0.25198975804798035,9.633583532999435e-06,0.013512188282352384
253,5.644979000091553,0.000999877345105709,0.25298963539308605,9.746604843757545e-06,0.013565803679466082
254,5.715424537658691,0.0009998763697673797,0.25398951176285345,9.860488471534096e-06,0.013619419024280214
255,5.645523548126221,0.0009998753905670333,0.25498938715342045,9.975237416029328e-06,0.013673034316587687
256,5.684035778045654,0.0009998744075046782,0.2559892615609251,1.0090854673935108e-05,0.013726649556181416
257,5.627570629119873,0.000999873420580323,0.25698913498150544,1.0207343238938156e-05,0.013780264742854315
258,5.647131443023682,0.0009998724297939758,0.25798900741129943,1.0324706101723483e-05,0.013833879876399295
259,5.630500316619873,0.0009998714351456455,0.25898887884644506,1.0442946249976303e-05,0.013887494956609266
260,5.590578556060791,0.0009998704366353402,0.2599887492830804,1.0562066668386125e-05,0.013941109983277144
261,5.607004642486572,0.0009998694342630687,0.26098861871734347,1.0682070338649094e-05,0.013994724956195841
262,5.65254020690918,0.00099986842802884,0.2619884871453723,1.0802960239470551e-05,0.014048339875158276
263,5.648913383483887,0.000999867417932662,0.262988354563305,1.0924739346569113e-05,0.014101954739957357
264,5.620433330535889,0.0009998664039745438,0.26398822096727953,1.104741063267878e-05,0.014155569550386002
265,5.646297454833984,0.000999865386154494,0.264988086353434,1.1170977067552152e-05,0.014209184306237126
266,5.595068454742432,0.0009998643644725214,0.26598795071790654,1.1295441617963182e-05,0.014262799007303647
267,5.54219388961792,0.0009998633389286349,0.2669878140568352,1.1420807247710376e-05,0.01431641365337848
268,5.543953895568848,0.000999862309522843,0.26798767636635806,1.1547076917619766e-05,0.014370028244254544
269,5.593247890472412,0.0009998612762551547,0.26898753764261324,1.1674253585547455e-05,0.014423642779724754
270,5.58704948425293,0.0009998602391255787,0.2699873978817388,1.180234020638323e-05,0.014477257259582028
271,5.538362503051758,0.0009998591981341242,0.2709872570798729,1.1931339732052665e-05,0.014530871683619283
272,5.551769733428955,0.0009998581532808001,0.2719871152331537,1.2061255111520518e-05,0.014584486051629443
273,5.55594539642334,0.0009998571045656151,0.27298697233771935,1.2192089290793908e-05,0.014638100363405423
274,5.538064956665039,0.0009998560519885785,0.27398682838970795,1.2323845212924623e-05,0.014691714618740146
275,5.582226753234863,0.0009998549955496992,0.27498668338525767,1.245652581801251e-05,0.014745328817426531
276,5.52133321762085,0.000999853935248986,0.27598653732050665,1.2590134043208423e-05,0.014798942959257497
277,5.5010666847229,0.0009998528710864487,0.2769863901915931,1.2724672822716527e-05,0.014852557044025968
278,5.537961959838867,0.0009998518030620957,0.2779862419946552,1.2860145087798108e-05,0.014906171071524863
279,5.5605082511901855,0.0009998507311759367,0.27898609272583114,1.299655376677365e-05,0.014959785041547108
280,5.525606155395508,0.0009998496554279805,0.2799859423812591,1.3133901785026425e-05,0.015013398953885622
281,5.501287937164307,0.0009998485758182364,0.2809857909570774,1.3272192065004998e-05,0.015067012808333334
282,5.505434036254883,0.000999847492346714,0.2819856384494241,1.3411427526225944e-05,0.015120626604683161
